SNo,name,symbol,date,high,low,open,close,volume,marketcap
261,Bitcoin,BTC,1/14/2014 23:59,855.6900024,825.6599731,843.1699829,833.2700195,20829800,10218535832
262,Bitcoin,BTC,1/15/2014 23:59,872.8099976,830.8599854,833.1199951,860.9000244,28107200,10561305975
263,Bitcoin,BTC,1/16/2014 23:59,866.1599731,835.6300049,860.289978,835.6300049,19149300,10255185612
264,Bitcoin,BTC,1/17/2014 23:59,842.9099731,797.6300049,834.4899902,814.6400146,39031700,10000663202
265,Bitcoin,BTC,1/18/2014 23:59,841.4899902,816.0700073,816.0700073,840,18052700,10315662000
266,Bitcoin,BTC,1/19/2014 23:59,870.960022,825.5300293,839.6599731,870.960022,24365700,10699504086
267,Bitcoin,BTC,1/20/2014 23:59,886.3900146,853.8699951,871.3900146,870.2000122,27652700,10694453430
268,Bitcoin,BTC,1/21/2014 23:59,881.2000122,855.9299927,869.6500244,863.9099731,18997300,10620283205
269,Bitcoin,BTC,1/22/2014 23:59,870.1500244,837.3599854,867.210022,845.5900269,18453700,10399573174
270,Bitcoin,BTC,1/23/2014 23:59,851.5700073,819.3200073,845.460022,822.039978,15607100,10113558120
271,Bitcoin,BTC,1/24/2014 23:59,822.4299927,783.5800171,822.4299927,797.0700073,34912000,9810138293
272,Bitcoin,BTC,1/25/2014 23:59,861.4500122,792.960022,796.2399902,853.6099854,24303900,10509539619
273,Bitcoin,BTC,1/26/2014 23:59,897.0200195,844.8599854,853.6799927,885.2800293,32224300,10902798632
274,Bitcoin,BTC,1/27/2014 23:59,893,757.1099854,884.5999756,771.3900146,49233600,9503544085
275,Bitcoin,BTC,1/28/2014 23:59,832.5,766.9799805,774.0200195,812.5100098,44875500,10013251364
276,Bitcoin,BTC,1/29/2014 23:59,836.8699951,809.8499756,809.960022,826,17984400,10182659550
277,Bitcoin,BTC,1/30/2014 23:59,830.5,799.0599976,826.0200195,819.0300293,29918200,10100339387
278,Bitcoin,BTC,1/31/2014 23:59,831.8699951,812.5999756,818.4299927,829.9199829,17107900,10238411820
279,Bitcoin,BTC,2/1/2014 23:59,853.5200195,827.1099854,828.6099854,832.5800171,19668700,10275202812
280,Bitcoin,BTC,2/2/2014 23:59,844.7199707,820.6699829,832.9000244,825.3699951,11300900,10190038654
281,Bitcoin,BTC,2/3/2014 23:59,826.4799805,807.2199707,824.0800171,823.8300171,13940100,10174774202
282,Bitcoin,BTC,2/4/2014 23:59,840.1699829,820.9400024,823.7700195,827.960022,16609700,10229342305
283,Bitcoin,BTC,2/5/2014 23:59,837.3200073,811.9099731,829.960022,811.9099731,22395100,10034436286
284,Bitcoin,BTC,2/6/2014 23:59,819.8099976,770.5900269,815.5900269,781.5499878,50108700,9662791119
285,Bitcoin,BTC,2/7/2014 23:59,783.2000122,654.3499756,783.2000122,712.4000244,113643000,8810607000
286,Bitcoin,BTC,2/8/2014 23:59,721.8200073,661.8699951,699.5700073,673.9199829,38742600,8337738240
287,Bitcoin,BTC,2/9/2014 23:59,712.2700195,655.25,671.460022,682.9000244,39311400,8451228950
288,Bitcoin,BTC,2/10/2014 23:59,703.710022,550.5,681.3200073,681.0300293,112758000,8430742782
289,Bitcoin,BTC,2/11/2014 23:59,712.460022,636.6599731,683.5,672.1699829,72745200,8323817195
290,Bitcoin,BTC,2/12/2014 23:59,672.9000244,643.039978,672.3800049,651.7199707,25367600,8073458481
291,Bitcoin,BTC,2/13/2014 23:59,657.9899902,601.9099731,651.0800171,605.2399902,38588100,7500376176
292,Bitcoin,BTC,2/14/2014 23:59,691.7199707,541.039978,601.1699829,661.9899902,102506000,8206805878
293,Bitcoin,BTC,2/15/2014 23:59,661.8400269,632.8400269,660.9000244,650.9199829,26709200,8072579656
294,Bitcoin,BTC,2/16/2014 23:59,665.0999756,584.1699829,651.2999878,616.6300049,40061700,7650358837
295,Bitcoin,BTC,2/17/2014 23:59,656.9500122,607.3099976,614.2299805,626.2700195,31948400,7772386462
296,Bitcoin,BTC,2/18/2014 23:59,645.7600098,612.539978,627.1599731,626.5999756,20015100,7779035355
297,Bitcoin,BTC,2/19/2014 23:59,631.7700195,618.7000122,625.9699707,623.0300293,13897800,7737830115
298,Bitcoin,BTC,2/20/2014 23:59,627.7299805,556.1400146,623.0900269,556.1400146,46905000,6909538974
299,Bitcoin,BTC,2/21/2014 23:59,582.960022,530.4699707,556.8800049,574.1599731,47308100,7135603064
300,Bitcoin,BTC,2/22/2014 23:59,614.4799805,558.5800171,574.2399902,605.4199829,31254000,7526808473
301,Bitcoin,BTC,2/23/2014 23:59,639.9099731,599.7000122,606.4699707,605.8200073,31434400,7534325867
302,Bitcoin,BTC,2/24/2014 23:59,607.6099854,538.7000122,606.039978,546.3200073,57893900,6796971990
303,Bitcoin,BTC,2/25/2014 23:59,541.3800049,420.4100037,540.2399902,538.710022,126314000,6704461434
304,Bitcoin,BTC,2/26/2014 23:59,603.7999878,532.5800171,537.039978,582.6900024,64642700,7254505067
305,Bitcoin,BTC,2/27/2014 23:59,594.0499878,566.6199951,581.6500244,578.7700195,25540800,7208406719
306,Bitcoin,BTC,2/28/2014 23:59,584.1400146,545.1699829,579.7000122,549.2600098,28076100,6843353924
307,Bitcoin,BTC,3/1/2014 23:59,573.3800049,539.289978,549.9199829,565.6099854,18668100,7049084308
308,Bitcoin,BTC,3/2/2014 23:59,570.4799805,553.2700195,567.2299805,559.789978,7950760,6978524072
309,Bitcoin,BTC,3/3/2014 23:59,702.9099731,560.5200195,562.5599976,667.7600098,96056896,8326933812
310,Bitcoin,BTC,3/4/2014 23:59,696.2199707,655.6799927,668.2399902,666.7800293,55344600,8317230356
311,Bitcoin,BTC,3/5/2014 23:59,674.2800293,646.2800293,666.2399902,665.5100098,22461900,8304000852
312,Bitcoin,BTC,3/6/2014 23:59,669.7700195,649.789978,664.5200195,663.8599854,16068100,8286267327
313,Bitcoin,BTC,3/7/2014 23:59,665.3400269,616.3499756,664.3099976,629.1500244,34150800,7855629815
314,Bitcoin,BTC,3/8/2014 23:59,635.1400146,604.460022,629.6599731,617.4500122,18654200,7712151171
315,Bitcoin,BTC,3/9/2014 23:59,643.9500122,612.3499756,616.3099976,636.960022,15396500,7958687808
316,Bitcoin,BTC,3/10/2014 23:59,644.7600098,615.0200195,636.3300171,627.789978,20639800,7846433315
317,Bitcoin,BTC,3/11/2014 23:59,638.4199829,618.8400269,627.9500122,634.1099854,11732500,7928102950
318,Bitcoin,BTC,3/12/2014 23:59,648.0300293,629.5100098,631.9099731,632.0999756,18621200,7905832725
319,Bitcoin,BTC,3/13/2014 23:59,644.2000122,630.8499756,633.6199951,638.1400146,11634900,7983960982
320,Bitcoin,BTC,3/14/2014 23:59,639.5300293,627.210022,638.1400146,628.7999878,11913800,7869180480
321,Bitcoin,BTC,3/15/2014 23:59,639.1400146,627.2999878,629.3699951,636.1199951,4342080,7963443153
322,Bitcoin,BTC,3/16/2014 23:59,637.5200195,628.1099854,636.5,631.1099854,5277290,7903422086
323,Bitcoin,BTC,3/17/2014 23:59,632.6799927,616.8549805,630.9199829,622.3729858,14648200,7796513249
324,Bitcoin,BTC,3/18/2014 23:59,622.3909912,603.7960205,621.8380127,614.8319702,24011500,7704183118
325,Bitcoin,BTC,3/19/2014 23:59,622,609.0960083,613.8959961,609.8880005,14228900,7644702125
326,Bitcoin,BTC,3/20/2014 23:59,609.7449951,587.492981,609.7449951,588.7700195,20572900,7382675346
327,Bitcoin,BTC,3/21/2014 23:59,604.59198,561.8129883,588.2940063,571.4899902,38414100,7168656262
328,Bitcoin,BTC,3/22/2014 23:59,572.5479736,554.3909912,571.1799927,565.039978,17360700,7090150172
329,Bitcoin,BTC,3/23/2014 23:59,570.2379761,560.8779907,565.7639771,561.2719727,9288400,7045871925
330,Bitcoin,BTC,3/24/2014 23:59,586.5620117,551.7719727,562.507019,583.4119873,22706900,7326517067
331,Bitcoin,BTC,3/25/2014 23:59,585.4379883,572.6049805,585.026001,583.9169922,14020100,7335179952
332,Bitcoin,BTC,3/26/2014 23:59,590.0280151,570.9630127,583.4819946,580.8270264,16401100,7298672082
333,Bitcoin,BTC,3/27/2014 23:59,580.5599976,471.2390137,580.257019,471.2390137,62225400,5923615602
334,Bitcoin,BTC,3/28/2014 23:59,526.0230103,473.2340088,477.1430054,495.6659851,58828300,6232801684
335,Bitcoin,BTC,3/29/2014 23:59,504.8590088,489.7340088,501.7130127,491.1719971,11147100,6178428029
336,Bitcoin,BTC,3/30/2014 23:59,492.3720093,444.1789856,492.3720093,460.2730103,42958300,5791419543
337,Bitcoin,BTC,3/31/2014 23:59,483.0220032,443.3649902,462.2990112,457.0010071,28254000,5752294437
338,Bitcoin,BTC,4/1/2014 23:59,495.3429871,457,457,478.375,35685800,6023351178
339,Bitcoin,BTC,4/2/2014 23:59,495.0450134,431.2690125,479.1369934,437.1400146,49647600,5506313797
340,Bitcoin,BTC,4/3/2014 23:59,449.5650024,414.8900146,436.4440002,444.7179871,40765500,5604036051
341,Bitcoin,BTC,4/4/2014 23:59,454.6520081,429.0910034,445.6640015,447.526001,22925500,5641613449
342,Bitcoin,BTC,4/5/2014 23:59,463.5710144,444.196991,446.6749878,461.9070129,13404500,5824866676
343,Bitcoin,BTC,4/6/2014 23:59,466.3190002,452.9700012,463.3970032,460.4989929,10241400,5808861023
344,Bitcoin,BTC,4/7/2014 23:59,462.5639954,445.1220093,461.473999,449.4230042,15616600,5670830650
345,Bitcoin,BTC,4/8/2014 23:59,457.4240112,446.1140137,447.6130066,453.0859985,10921600,5718579640
346,Bitcoin,BTC,4/9/2014 23:59,455.7279968,441.9330139,453.177002,442.7250061,13204400,5589580215
347,Bitcoin,BTC,4/10/2014 23:59,443.3659973,358.7319946,442.256012,365.1759949,55868300,4611917257
348,Bitcoin,BTC,4/11/2014 23:59,429.7669983,351.2720032,363.7099915,420.946991,62562800,5318033925
349,Bitcoin,BTC,4/12/2014 23:59,439.6059875,415.7890015,420.8890076,421.1159973,19226500,5321874506
350,Bitcoin,BTC,4/13/2014 23:59,427.3980103,395.2539978,421.4609985,414.0629883,22493500,5234667259
351,Bitcoin,BTC,4/14/2014 23:59,469.7510071,407.3729858,414.8280029,458.7869873,50730200,5802302128
352,Bitcoin,BTC,4/15/2014 23:59,518.9959717,453.5429993,458.3729858,515.5859985,49561000,6522974948
353,Bitcoin,BTC,4/16/2014 23:59,542.3779907,502.7810059,522.1849976,527.3950195,56480100,6674473792
354,Bitcoin,BTC,4/17/2014 23:59,533.5170288,484.8739929,529.0670166,495.9630127,34025500,6278792387
355,Bitcoin,BTC,4/18/2014 23:59,498.6010132,472.7409973,495.7980042,479.644989,19042400,6074116360
356,Bitcoin,BTC,4/19/2014 23:59,503.5549927,470.5610046,479.5820007,501.5650024,19588200,6353700029
357,Bitcoin,BTC,4/20/2014 23:59,510.8710022,490.8399963,501.7510071,498.1679993,12103100,6312896984
358,Bitcoin,BTC,4/21/2014 23:59,510.5679932,493.2009888,497.7390137,495.7730103,15171400,6284666435
359,Bitcoin,BTC,4/22/2014 23:59,503.2219849,487.5799866,495.4549866,487.9240112,11670900,6187034895
360,Bitcoin,BTC,4/23/2014 23:59,493.2489929,485.8169861,488.3590088,491.303009,9814530,6231920621
361,Bitcoin,BTC,4/24/2014 23:59,500.4649963,482.9519958,490.8250122,500.4649963,13009400,6350012525
362,Bitcoin,BTC,4/25/2014 23:59,500.2990112,442.9509888,500.0870056,461.4490051,46856500,5857079867
363,Bitcoin,BTC,4/26/2014 23:59,464.5429993,449.1029968,461.7049866,458.6010132,12214600,5822776642
364,Bitcoin,BTC,4/27/2014 23:59,459.3299866,436.3900146,457.2420044,436.3900146,10949500,5542720307
365,Bitcoin,BTC,4/28/2014 23:59,447.5339966,422.9419861,430.7160034,440.2850037,23876600,5593864954
366,Bitcoin,BTC,4/29/2014 23:59,451.6359863,435.1809998,439.9830017,447.2090149,16401400,5683724524
367,Bitcoin,BTC,4/30/2014 23:59,451.098999,436.6990051,446.8900146,447.644989,15244900,5690810165
368,Bitcoin,BTC,5/1/2014 23:59,460.6140137,447.6329956,447.6329956,457.7600098,12871800,5821425472
369,Bitcoin,BTC,5/2/2014 23:59,457.9289856,443.4030151,457.3640137,449.3770142,10394200,5716625927
370,Bitcoin,BTC,5/3/2014 23:59,449.4030151,430.6820068,449.4030151,437.7619934,9849640,5570422954
371,Bitcoin,BTC,5/4/2014 23:59,439.7690125,430.0539856,438.5169983,436.4030151,5621260,5554777406
372,Bitcoin,BTC,5/5/2014 23:59,440.973999,427.6170044,434.7820129,433.4819946,10004800,5518951942
373,Bitcoin,BTC,5/6/2014 23:59,448.0379944,423.2510071,433.3640137,428.9620056,12507300,5463474513
374,Bitcoin,BTC,5/7/2014 23:59,446.1279907,428.4509888,429.3410034,438.8210144,18332200,5590798951
375,Bitcoin,BTC,5/8/2014 23:59,448.3989868,438.1430054,438.6789856,440.1690063,9446580,5609810850
376,Bitcoin,BTC,5/9/2014 23:59,452.6919861,440.1430054,440.178009,449.4609985,10347900,5730133343
377,Bitcoin,BTC,5/10/2014 23:59,455.7709961,448.4679871,450.4559937,454.4330139,6682600,5795543101
378,Bitcoin,BTC,5/11/2014 23:59,455.3389893,433.401001,453.9200134,438.8859863,12251700,5598956479
379,Bitcoin,BTC,5/12/2014 23:59,442.2600098,434.2309875,438.303009,441.4620056,7383770,5633629021
380,Bitcoin,BTC,5/13/2014 23:59,441.9760132,436.9670105,441.5310059,440.67099,7682670,5625308533
381,Bitcoin,BTC,5/14/2014 23:59,446.6589966,440.5029907,440.5920105,443.9719849,9472960,5669111766
382,Bitcoin,BTC,5/15/2014 23:59,449.7990112,443.6300049,444.1359863,447.2520142,7362980,5712906334
383,Bitcoin,BTC,5/16/2014 23:59,450.6610107,444.9639893,447.3859863,448.0580139,6475100,5725217915
384,Bitcoin,BTC,5/17/2014 23:59,451.980011,447.3009949,448.1170044,448.9030151,2945790,5737967927
385,Bitcoin,BTC,5/18/2014 23:59,449.7669983,444.7839966,448.7009888,446.2640076,2857830,5706165793
386,Bitcoin,BTC,5/19/2014 23:59,447.5549927,443.1000061,446.0759888,446.1809998,6242620,5706978471
387,Bitcoin,BTC,5/20/2014 23:59,491.4440002,446.0069885,446.3049927,485.723999,40327500,6214911439
388,Bitcoin,BTC,5/21/2014 23:59,494.368988,483.4890137,485.7999878,491.769989,14626000,6294422409
389,Bitcoin,BTC,5/22/2014 23:59,525.3560181,490.1910095,492.0490112,524.5789795,33086500,6716604600
390,Bitcoin,BTC,5/23/2014 23:59,541.9559937,520.0759888,525.7150269,520.2219849,34934700,6662964359
391,Bitcoin,BTC,5/24/2014 23:59,525.1699829,516.2810059,521.0510254,525.1380005,11499300,6727963028
392,Bitcoin,BTC,5/25/2014 23:59,576.4780273,525.2280273,525.2280273,571.5880127,47010300,7325371780
393,Bitcoin,BTC,5/26/2014 23:59,588.3889771,565.3319702,571.3930054,583.4240112,29959800,7479335238
394,Bitcoin,BTC,5/27/2014 23:59,589.5170288,554.434021,582.5880127,571.2440186,38032000,7325147499
395,Bitcoin,BTC,5/28/2014 23:59,578.6240234,564.0869751,571.914978,577.0620117,19289000,7402205099
396,Bitcoin,BTC,5/29/2014 23:59,577.0960083,561.5960083,576.3300171,568.1799927,18707800,7290260762
397,Bitcoin,BTC,5/30/2014 23:59,618.4580078,568.1569824,568.177002,615.3250122,31985400,7897757908
398,Bitcoin,BTC,5/31/2014 23:59,624.7150269,604.4710083,615.6870117,623.677002,15107100,8007248676
399,Bitcoin,BTC,6/1/2014 23:59,671.5130005,619.9060059,623.6929932,630.2290039,45259100,8094125581
400,Bitcoin,BTC,6/2/2014 23:59,665.4979858,618.7449951,629.6450195,660.617981,45450200,8487587033
401,Bitcoin,BTC,6/3/2014 23:59,674.1110229,650.7839966,660.5499878,667.6049805,40653700,8580309812
402,Bitcoin,BTC,6/4/2014 23:59,668.5629883,624.0889893,666.7739868,641.6140137,37731500,8249183077
403,Bitcoin,BTC,6/5/2014 23:59,663.526001,640.0900269,641.0720215,659.2579956,29621300,8478552324
404,Bitcoin,BTC,6/6/2014 23:59,661.3660278,652.3040161,659.28302,653.7020264,18680100,8409353268
405,Bitcoin,BTC,6/7/2014 23:59,656.9439697,644.9069824,653.5219727,654.9689941,15855300,8428206589
406,Bitcoin,BTC,6/8/2014 23:59,658.8839722,653.4699707,654.9940186,656.1400146,8614190,8445489607
407,Bitcoin,BTC,6/9/2014 23:59,657.7030029,644.3930054,655.6400146,649.1589966,19065400,8358149331
408,Bitcoin,BTC,6/10/2014 23:59,659.6149902,646.5640259,650.0419922,653.1500244,17913400,8412294411
409,Bitcoin,BTC,6/11/2014 23:59,657.039978,632.5469971,653.1879883,633.0200195,25163800,8155307439
410,Bitcoin,BTC,6/12/2014 23:59,638.1090088,573.2719727,633.4279785,586.9520264,50818800,7564343900
411,Bitcoin,BTC,6/13/2014 23:59,615.1370239,585.6959839,585.6959839,600.1630249,35700700,7737046327
412,Bitcoin,BTC,6/14/2014 23:59,601.2700195,549.8209839,600.7459717,577.3579712,38481200,7445594334
413,Bitcoin,BTC,6/15/2014 23:59,592.9370117,554.8909912,575.9279785,592.9370117,23580900,7649361650
414,Bitcoin,BTC,6/16/2014 23:59,608.7199707,587.0679932,592.6489868,592.1879883,28677500,7642482234
415,Bitcoin,BTC,6/17/2014 23:59,610.8889771,590.4000244,591.5859985,610.8640137,18597300,7886300055
416,Bitcoin,BTC,6/18/2014 23:59,615.8809814,604.3959961,609.7670288,607.9580078,17862000,7851200010
417,Bitcoin,BTC,6/19/2014 23:59,612.2410278,597.0180054,608.0700073,598.0709839,12803800,7726000792
418,Bitcoin,BTC,6/20/2014 23:59,599.7540283,587.7559814,597.4019775,594.1459961,18134100,7678074490
419,Bitcoin,BTC,6/21/2014 23:59,599.4619751,587.7369995,593.6779785,594.9920044,9256290,7691773955
420,Bitcoin,BTC,6/22/2014 23:59,605.9970093,594.6270142,595.9039917,602.2730103,10877700,7788609493
421,Bitcoin,BTC,6/23/2014 23:59,603.2119751,586.3430176,602.1610107,593.9840088,14053800,7684029467
422,Bitcoin,BTC,6/24/2014 23:59,596.9710083,582.3569946,593.9699707,582.3569946,14144900,7536340173
423,Bitcoin,BTC,6/25/2014 23:59,583.598999,565.625,581.809021,566.3359985,20687700,7331658430
424,Bitcoin,BTC,6/26/2014 23:59,581.6290283,564.7310181,566.1370239,581.1370239,14655900,7525767735
425,Bitcoin,BTC,6/27/2014 23:59,600.1240234,579.8850098,581.2969971,597.2609863,20814600,7737366940
426,Bitcoin,BTC,6/28/2014 23:59,604.4730225,595.9180298,599.0770264,596.5490112,13398100,7730991679
427,Bitcoin,BTC,6/29/2014 23:59,604.0759888,596.1619873,596.3319702,602.7150269,8897470,7813280835
428,Bitcoin,BTC,6/30/2014 23:59,645.1550293,599.8829956,602.6199951,639.7969971,46422400,8296103745
429,Bitcoin,BTC,7/1/2014 23:59,657.8579712,640.1069946,641.3909912,640.8060303,38446300,8311317901
430,Bitcoin,BTC,7/2/2014 23:59,656.6779785,638.3389893,641.0369873,650.8790283,25768200,8444194978
431,Bitcoin,BTC,7/3/2014 23:59,650.7689819,641.3029785,650.7689819,645.1560059,18949000,8372189412
432,Bitcoin,BTC,7/4/2014 23:59,648.4329834,629.4030151,644.6459961,630.6920166,22237200,8187107456
433,Bitcoin,BTC,7/5/2014 23:59,633.2219849,628.0040283,629.9509888,631.4569702,9105940,8199437572
434,Bitcoin,BTC,7/6/2014 23:59,638.6530151,631.1599731,631.7719727,635.8070068,10080000,8258179220
435,Bitcoin,BTC,7/7/2014 23:59,637.1569824,617.007019,635.4630127,624.0859985,17813600,8108140914
436,Bitcoin,BTC,7/8/2014 23:59,626.6950073,620.9069824,622.5700073,624.8179932,10005500,8120056626
437,Bitcoin,BTC,7/9/2014 23:59,626.9979858,622.5960083,625.2210083,624.5089722,9819150,8118679451
438,Bitcoin,BTC,7/10/2014 23:59,626.1160278,612.3460083,624.8259888,616.7620239,15880700,8020234277
439,Bitcoin,BTC,7/11/2014 23:59,632.0859985,615.7689819,616.6619873,632.0029907,16467100,8220889623
440,Bitcoin,BTC,7/12/2014 23:59,636.65802,626.9819946,631.8809814,633.7130127,13329000,8245635914
441,Bitcoin,BTC,7/13/2014 23:59,634.7269897,624.9089966,634.21698,626.4970093,11291000,8154265678
442,Bitcoin,BTC,7/14/2014 23:59,627.34198,617.3220215,626.5620117,619.3150024,12706800,8062877468
443,Bitcoin,BTC,7/15/2014 23:59,625.1409912,619.6350098,619.9959717,621.5859985,10873200,8094883399
444,Bitcoin,BTC,7/16/2014 23:59,623.09198,615.3250122,622.0130005,616.7999878,13182400,8034806880
445,Bitcoin,BTC,7/17/2014 23:59,626.289978,608.3989868,616.5390015,623.0889893,16576700,8119394873
446,Bitcoin,BTC,7/18/2014 23:59,629.2130127,620.4719849,622.3690186,628.7789917,14158100,8196212862
447,Bitcoin,BTC,7/19/2014 23:59,629.1660156,624.5969849,629.1660156,628.5150146,7222030,8195599907
448,Bitcoin,BTC,7/20/2014 23:59,628.559021,622.7750244,628.559021,623.9000244,5760120,8137808455
449,Bitcoin,BTC,7/21/2014 23:59,624.0900269,619.1090088,623.9500122,622.2109985,10711900,8118204691
450,Bitcoin,BTC,7/22/2014 23:59,624.2979736,620.9569702,622.2730103,621.5510254,9602880,8111799946
451,Bitcoin,BTC,7/23/2014 23:59,624.4310303,618.2930298,621.1229858,619.414978,11056600,8086153118
452,Bitcoin,BTC,7/24/2014 23:59,620.4290161,595.565979,619.4959717,601.7329712,20917200,7857489687
453,Bitcoin,BTC,7/25/2014 23:59,607.0650024,597.2260132,601.5120239,601.0889893,12279500,7851574790
454,Bitcoin,BTC,7/26/2014 23:59,602.0880127,593.9639893,601.5419922,595.8129883,10752900,7784669228
455,Bitcoin,BTC,7/27/2014 23:59,598.9420166,593.4299927,595.6719971,593.8519897,7774230,7761289329
456,Bitcoin,BTC,7/28/2014 23:59,594.572998,575.1849976,594.1370239,585.690979,19316400,7656826297
457,Bitcoin,BTC,7/29/2014 23:59,588.3850098,581.6950073,585.552002,584.7249756,11275400,7646390353
458,Bitcoin,BTC,7/30/2014 23:59,585.1220093,564.8959961,584.7420044,567.2930298,14898800,7420859009
459,Bitcoin,BTC,7/31/2014 23:59,586.2349854,564.5109863,567.367981,586.2349854,22467900,7670841007
460,Bitcoin,BTC,8/1/2014 23:59,597.9219971,583.6339722,586.2020264,594.9160156,18215900,7786796032
461,Bitcoin,BTC,8/2/2014 23:59,594.9099731,586.1550293,594.8980103,589.3330078,8359080,7716181169
462,Bitcoin,BTC,8/3/2014 23:59,589.151001,581.6500244,588.8930054,586.6660156,9917990,7683520602
463,Bitcoin,BTC,8/4/2014 23:59,591.9459839,583.7399902,586.2329712,588.7819824,9867570,7713117798
464,Bitcoin,BTC,8/5/2014 23:59,589.8649902,584.1019897,589.0109863,585.4359741,10790800,7671275262
465,Bitcoin,BTC,8/6/2014 23:59,587.4860229,583.0980225,585.9520264,584.6530151,14497900,7663383046
466,Bitcoin,BTC,8/7/2014 23:59,591.1040039,584.052002,584.6459961,588.8690186,11131400,7721014780
467,Bitcoin,BTC,8/8/2014 23:59,598.1160278,588.7910156,588.875,592.5770264,11072000,7771958458
468,Bitcoin,BTC,8/9/2014 23:59,592.4699707,587.6329956,592.4699707,589.3720093,7922070,7732619577
469,Bitcoin,BTC,8/10/2014 23:59,594.460022,587.9420166,589.1719971,591.0609741,7555310,7757394871
470,Bitcoin,BTC,8/11/2014 23:59,591.507019,574.0510254,591.2819824,576.367981,14764200,7567178700
471,Bitcoin,BTC,8/12/2014 23:59,576.947998,566.5949707,576.5120239,569.6420288,13978200,7481336243
472,Bitcoin,BTC,8/13/2014 23:59,573.03302,532.6669922,570.3770142,546.65802,25777500,7181459812
473,Bitcoin,BTC,8/14/2014 23:59,546.2440186,498.7250061,546.1810303,505.973999,35803900,6649282620
474,Bitcoin,BTC,8/15/2014 23:59,518.1790161,487.9259949,511.1380005,497.0100098,25598300,6533519507
475,Bitcoin,BTC,8/16/2014 23:59,521.4749756,487.743988,497.8259888,519.7080078,22832500,6833965310
